"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
"New York","NY","New York-Newark-Jersey City","Queens County",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.21428571428571,3.49496221662468,3.09405940594059,3.08101667990469,2.98182954854619,3,3,3.07142857142857,2.96474358974359,3,3.06666666666667,2.88888888888889,2.82759433962264,2.83106072617726,2.7063599458728,2.63852242744063,2.665,2.7,2.71846590909091,2.71017359244182,2.61278833107191,2.55474452554745,2.5375961103573,2.51932773109244,2.55931769722815,2.5,2.40988463658556,2.5,2.55555555555556,2.61437908496732
"Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",2,,,1.67692115480721,1.73363095238095,1.72893136403128,1.70875570076266,1.73756740563212,1.81818181818182,1.76798204992821,1.7825311942959,1.75644028103044,1.875,1.81818181818182,1.88788958526831,1.85185185185185,1.86519790888723,1.89978627404417,1.89393939393939,1.8360756501182,1.80040209382061,1.79763739085773,1.80645194708326,1.78393958819224,1.77272727272727,1.81481481481481,1.78147268408551,1.80825876297158,1.78249771062271,1.79765886287625,1.81363636363636,1.71783625730994,1.69434109595333,1.73076923076923,1.73551212938005,1.74826998380204,1.7298751267864,1.7478813559322,1.73996370541716,1.74236491777604,1.7501902587519,1.71755976158647,1.73570836785418,1.77405688000759,1.68325039719101,1.80404882043111,1.80479632907056,1.71551107934239,1.82285714285714,1.79572464938491,1.79522727272727,1.80234680871955,1.83630640083945,1.92982456140351,1.9766397763147,2.01898188093184,2.00617283950617,2.02380952380952,2.00460841702906,1.99564134495641,1.99903831948292,2.03674121405751,2.04332974627349,2.08688283997452,2.22567287784679,2.26182164392256,2.25745257452575,2.24820143884892,2.33000475511175,2.33884768967484,2.31187669990934,2.27031964936728,2.23523213921555,2.36975561141769,2.40036101083032,2.4125,2.31861944493266,2.30533772144088,2.33266666666667,2.23400851034387,2.22600438776909,2.38095238095238,2.21024015666873,2.39218553784037,2.20991356455513,2.33882966026094,2.41207206446174,2.4983344437042,2.53342245989305,2.56516591743592,2.52527573529412,2.52300385871178,2.54950980392157,2.57913247362251,2.54924681344148,2.53459409594096,2.53012048192771,2.51457725947522,2.51599147121535,2.54257456409557,2.59079755825088,2.6,2.65526552655266,2.64705882352941,2.65591956193353,2.65330188679245,2.66478192350285,2.64285714285714,2.625,2.6271793813513,2.67788608400564,2.65416666666667,2.69337519890194
"Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04514291305441,0.883838383838384,0.875603478253449,0.812126247570054,0.817164179104478,0.815656403333976,0.823076923076923,0.827706296203436,0.80045766590389,0.792104185191476,0.797373358348968,0.813884091701588,0.845679689786362,0.853701800085394,0.858034321372855,0.860927152317881,0.854632587859425,0.850591715976331,0.852708704859516,0.857831521234086,0.863975040886387,0.864276568501921,0.876651840269608,0.894683026584867,0.90625,0.913170122954119,0.913915094339623,0.906432748538012,0.904545454545455,0.896317829457364,0.902527075812274,0.906432748538012,0.909961685823755,0.921581769436997,0.931468903271914,0.929203539823009,0.911290322580645,0.912672544028476,0.897682089618919,0.905898876404494,0.898801597869507,0.888047104135108,0.888597138187397,0.868064182194617,0.903897849462366,0.904362416107383,0.906388579707072,0.928792569659443,0.930680359435173,0.934798744896926,0.934119960668633,0.926664019062748,0.937031484257871,0.92960920605097,0.920245398773006,0.91537137614107,0.917322834645669,0.91710758377425,0.933346323720447,0.945857795172864,0.952380952380952,0.956937799043062,0.957290132547865,0.953880204100242,0.945575093506037,0.936628552785912,0.935601458080194,0.938538939880933,0.939361768147807,0.941330998248686,0.948577134298552,0.961389961389961
"Chicago","IL","Chicago-Naperville-Elgin","Cook County",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.749375,1.68539325842697,1.6240157480315,1.85490902098786,1.73387096774194,1.59157922628511,1.5224358974359,1.48970174157889,1.74925595238095,1.77336350443019,1.78235169191562,1.83175033921303,1.875,1.84301268584357,1.85,1.8465499265593,1.89435692225797,1.89473684210526,1.87713553530752,2.04435104261644,2.05839015370392,1.87975460122699,1.81060606060606,1.81275495899629,1.708984375,1.6644204851752,1.62220620043259,1.58629441624365,1.65413992692763,1.62566852358002,1.69596117540621,1.76112667289138,1.86335403726708,1.83333333333333,1.91333333333333,1.89486842105263,1.78998632946001,1.91784706908047,1.93952455590387,1.93939393939394,1.64473684210526,1.61651583710407,1.59033078880407,1.62418831168831,1.63544468875446,1.60714285714286,1.63636363636364,1.5952380952381,1.57894736842105,1.5625,1.56153846153846,1.5766607646403,1.57550535077289,1.57894736842105,1.59941839331152,1.66154517621002,1.67698905762643,1.67715922289093,1.65229885057471,1.63853276353276,1.625,1.6,1.60857908847185,1.63110478899953,1.65352327651997,1.80555555555556,1.81909090909091,1.77664974619289
"San Antonio","TX","San Antonio-New Braunfels","Bexar County",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.738080717250019,0.745412844036697,0.734972663854353,0.729830148619958,0.723743982913067,0.729990234375,0.723128690915636,0.724847781965787,0.721884498480243,0.730131422300998,0.739371534195933,0.749625187406297,0.753056526163722,0.746828143021915,0.748420011418405,0.741002117148906,0.738714090287278,0.745661605206074,0.747203595096455,0.747790618626785,0.746828143021915,0.751639675242756,0.745661605206074,0.767112951682699,0.769230769230769,0.771604938271605,0.768535036965606,0.770478507704785,0.77064542144566,0.775656324582339,0.778546712802768,0.774050866199779,0.77639751552795,0.782828282828283,0.773125040307611,0.778754500427553,0.778546712802768,0.786448880822747,0.782738095238095,0.782778864970646,0.783912747102931,0.779702728886404,0.780335544284042,0.80545229244114,0.81001479781753,0.821819925903087,0.825167612171222,0.820433436532508,0.822368421052632,0.834832904884319,0.838954468802698,0.833565718535044,0.82122514635304,0.820707070707071,0.823111684958037,0.83125,0.842358604091456,0.847457627118644,0.850021303792075,0.8543078471813,0.858187957231289,0.855578370978782,0.856467808623745,0.855545839481786,0.847457627118644,0.853273144654174,0.855915399867812,0.861079219288175,0.868158479202614,0.876261285183218,0.885668276972625
"Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",6,,,,,,,,,,,,,,0.944935061653527,1,1.03482553543194,1.04166666666667,1.04166666666667,1.04748603351955,1.03572009919856,1,0.964814057587582,0.95389507154213,0.954861111111111,0.987432675044883,1.00087032201915,1.04166666666667,1.07142857142857,1.06524822695035,1.02440476190476,0.995436507936508,0.951047996981661,0.922408458699972,0.924887892376682,0.910470409711684,0.900430391575467,0.902777777777778,0.914071660641001,0.941176470588235,1.03783012820513,1.07574224021592,1.05088495575221,1.01010101010101,0.977957250425067,0.964869227581092,0.9375,0.9375,0.91287100456621,0.9375,0.9375,0.946969696969697,0.96508162297636,1.08024691358025,1.09375,1.08636363636364,1.05088495575221,1.03119739057239,0.997976320407464,0.993736924686192,1.00276625172891,1.01419878296146,1.03981806367771,1.0797342192691,1.11111111111111,1.123046875,1.11386138613861,1.11111111111111,1.06842105263158,1.07142857142857,1.07843137254902,1.05527138391589,1.03092783505155,1.02941176470588,1.05698529411765,1.12735849056604,1.15740740740741,1.15362775745352,1.14754098360656,1.09090909090909,1.06956845238095,1.04081632653061,1.01547388781431,1.05140186915888,1.04166666666667,1.04915372959373,1.06454874414645,1.12512230919765,1.15789473684211,1.17647058823529,1.16448326055313,1.15115115115115,1.12044817927171,1.08108108108108,1.08375850340136,1.10619469026549,1.09375,1.10169491525424,1.11374537933462,1.16518481467493,1.20740835209682,1.22494419642857,1.21536217792902,1.16071428571429,1.15578717792656,1.14332399626517,1.13871635610766,1.14468864468864,1.15244329296617,1.15606936416185,1.16774569784333,1.2012012012012,1.23022847100176
"Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",7,,0.783034257748777,0.771208544752771,0.764699257565125,0.779862979522499,0.793460925039872,0.77556776118723,0.750394944707741,0.750572847729246,0.753968253968254,0.741758241758242,0.746248966851384,0.71001221001221,0.712599109493802,0.714285714285714,0.72463768115942,0.713877131136803,0.706845238095238,0.703351540168038,0.705794947994057,0.691056910569106,0.690619707125518,0.675675675675676,0.676338070080691,0.68052475413338,0.680109364319891,0.694444444444444,0.710836759810914,0.713796696215294,0.70970695970696,0.70970695970696,0.706544393497291,0.701677863172927,0.69398545935228,0.694875776397516,0.693116634799235,0.693851368419596,0.703503011750765,0.701357466063348,0.706319702602231,0.698133111494672,0.7,0.703791970807928,0.682684973302822,0.715488215488216,0.717863593791812,0.706119704102219,0.710304893194238,0.699193653155707,0.698787492022974,0.707395498392283,0.715413249033559,0.740113129229613,0.744750212443246,0.744643670280961,0.752021563342318,0.745524330641734,0.743421360991199,0.742121181264723,0.744402985074627,0.746011130652104,0.755938600749287,0.762729879375124,0.777777777777778,0.793357933579336,0.798872180451128,0.792180066631824,0.784060261705966,0.781071357697503,0.786226922296612,0.786909549203019,0.786435786435786,0.786761637713254,0.802310654685494,0.810979413599501,0.81240012688256,0.8147512864494,0.817550505050505,0.8147512864494,0.81050180706144,0.808555033907147,0.810227464216639,0.807094525988019,0.798872180451128,0.816326530612245,0.845901639344262,0.857189958080166,0.870912927892126,0.888019265502709,0.892716091175807,0.89527027027027,0.874879710983798,0.879120879120879,0.878696544478297,0.86558904464404,0.862068965517241,0.870882740447958,0.885416666666667,0.905723905723906,0.915143802848242,0.934343434343434,0.944656488549618,0.955449189985273,0.946806707348876,0.946643717728055,0.947497602345347,0.943211488250653,0.929237947122862,0.945317218371632,0.959602649006623,0.990066225165563,0.990853658536585
"Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",8,,0.824402308326463,0.792830058600483,0.77452725176135,0.77319587628866,0.77220205125487,0.78804347826087,0.77646270381126,0.768868702941268,0.767746913580247,0.745369228420076,0.748126751601297,0.74009324009324,0.735474425179586,0.737834288406644,0.736342042755344,0.740327380952381,0.738599871547848,0.735837438423645,0.735759493670886,0.732354899349886,0.727394129925525,0.720051270922063,0.714731378108571,0.715712383488682,0.708901651112706,0.710469884999862,0.713799865201885,0.713263358778626,0.713063320022818,0.710227272727273,0.708502024291498,0.706694958641182,0.703786743995493,0.702409638554217,0.699954017917706,0.700861393891934,0.702368696837706,0.705521472392638,0.710445468509985,0.709376382163454,0.709346685741535,0.709209335606204,0.703564727954972,0.702037226957348,0.70229966274591,0.699067909454061,0.693374422187982,0.702135522322341,0.701420827266043,0.703753351206434,0.705040186537164,0.707502453424264,0.712157330154946,0.714605734767025,0.718641114982578,0.716332378223496,0.709847972596514,0.708037178786222,0.706723998490825,0.708859055239268,0.713434022257552,0.719603700666636,0.726568364027979,0.728267143274723,0.734046721120678,0.735714285714286,0.735741443109373,0.737623667269489,0.735294117647059,0.734386480529023,0.735294117647059,0.738607599602136,0.746697300402068,0.759493670886076,0.757097791798107,0.759369800968895,0.761237416211906,0.756240271914951,0.761848344142327,0.75839653304442,0.758229256407139,0.760777683854607,0.753878066378066,0.772974325722592,0.78053842529284,0.785690804921574,0.796930342384888,0.803349875930521,0.805923125393825,0.807867208654694,0.806870808674086,0.804893754024469,0.805760090254876,0.81159214882096,0.809659090909091,0.820344249720477,0.821167883211679,0.829414597352949,0.848827809215845,0.861111111111111,0.863034623217923,0.866477567194763,0.871080139372822,0.868944581827405,0.862970711297071,0.873501055741426,0.8777633289987,0.886232481450948,0.882733598187682,0.89818108990587,0.907323395981854
"San Diego","CA","San Diego-Carlsbad","San Diego County",9,,,,,,,2.14818174646999,1.89393939393939,1.80312807276303,1.76143790849673,1.69360777234073,1.74349888986891,1.61702127659574,1.66392248215702,1.67980981866431,1.64273881833241,1.6137518700848,1.63678877630553,1.62499126362874,1.57552233084148,1.60978750804894,1.62003317051893,1.60458505417363,1.60349854227405,1.61662817551963,1.59428571428571,1.59341952295049,1.5548048048048,1.55089558759284,1.5704584040747,1.59257541097067,1.56037991858887,1.56347962382445,1.59628892818548,1.60341197897551,1.61557865403314,1.62213740458015,1.67264047781963,1.70229612034838,1.6463615409944,1.60321489001692,1.58201498751041,1.5998663994656,1.58657607187019,1.5976597659766,1.57291097760786,1.55450609996065,1.57932915288784,1.58486540263197,1.59331840162474,1.6,1.625,1.66224339523521,1.66666666666667,1.65410385259631,1.64542304445771,1.65966275271475,1.64378925800275,1.63863822805578,1.66405949403617,1.71160716029523,1.74317257408483,1.70590242238144,1.72678434382195,1.68861890249466,1.67123668547099,1.709726443769,1.73611111111111,1.70833333333333,1.70833333333333,1.70849971477467,1.76,1.78381378396289,1.83333333333333,1.82820299500832,1.77951388888889,1.76470588235294,1.75694444444444,1.75432275132275,1.73333333333333,1.78524559430071,1.76486810940592,1.73535025232538,1.75609756097561,1.85581727337616,1.92999751984127,1.95742753623188,1.95576168697215,1.96078431372549,2.00757112167478,2,2.02780912967143,2.00920951417617,1.98057432432432,1.92604006163328,1.96739954510993,2.07142857142857,2.11199294532628,2.13270142180095,2.17312567910177,2.1397616468039,2.12953091684435,2.11922334923581,2.09090909090909,2.0979020979021,2.099766718507,2.09497206703911,2.13888888888889,2.18113872296004,2.23944875107666,2.2852380952381,2.29565217391304
"Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",10,,,,,,,0.744794447410571,0.81268943672578,0.809565459006424,0.908580175077535,0.837209302325581,0.834923664122137,0.822810554612337,0.811521545761102,0.815047021943574,0.812334217506631,0.813503717637038,0.81404074709694,0.82063305978898,0.829403731189446,0.800927878532265,0.804721030042919,0.811001410437236,0.817562452687358,0.811810456652652,0.820178448867536,0.837762237762238,0.806413301662708,0.790287557064439,0.821256038647343,0.82051282051282,0.814144736842105,0.823451910408432,0.833951074870274,0.85546875,0.832187256081112,0.828729281767956,0.838088264540507,0.867437722419929,0.870406189555126,0.839631154475213,0.81859756097561,0.827380952380952,0.824356392923918,0.830852625268374,0.831897323039537,0.821799307958478,0.83184789067142,0.824512476701811,0.825757575757576,0.829562594268477,0.851435014801706,0.898371701291409,0.895673305121571,0.901639344262295,0.900442121291141,0.899559896201836,0.867855280029557,0.897606382978723,0.870687919148777,0.876702382354096,0.888403990024938,0.944976164381333,0.95,0.956163624790374,0.959275388859983,0.978407557354926,1.00245499181669,0.97911227154047,0.97911227154047,1.00306390588507,1.00969305331179,1.01036269430052,1.02639296187683,1.06302201974184,1.05481089760371,1.03986135181976,1.01741835821326,1.02254850550603,1.04166666666667,1.00732600732601,1.02836628227639,1.0454262763048,1.03048518677544,1.07944904605093,1.10783713989226,1.1547800661073,1.17783891192046,1.20606321998998,1.21858339680122,1.18817998804578,1.19274809160305,1.17950950856712,1.12118320610687,1.12589939348838,1.14927067596102,1.15418762947618,1.15927419354839,1.15927419354839,1.21341463414634,1.22767145135566,1.22455496813022,1.21943765281174,1.18868254466124,1.16723259762309,1.18203309692671,1.19288651342436,1.19047619047619,1.20299316696376,1.2109375,1.24310803565106,1.28573461168024
