"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
"10025","New York","NY","New York-Newark-Jersey City","New York County",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.51704939919893,5.42117647058824,5.46,5.2883112654656,5.10918552036199,5.48735294117647,5.23529411764706,4.98053601655069,4.97799511002445,4.85538461538462,4.98053601655069,5.13565610859728,5.58524855174131,5.57409879839786,5.57409879839786,5.57409879839786,5.58524855174131,5.57409879839786,5.46,5.57409879839786,5.58524855174131,5.58524855174131,5.46,5.40066420664207,5.51704939919893,5.59639830508475,5.59639830508475,5.51704939919893,5.58524855174131,5.51704939919893,5.57409879839786,5.58524855174131,5.59639830508475,5.59639830508475,5.58524855174131,5.59639830508475,5.58524855174131,5.51704939919893,5.59639830508475,5.59639830508475,5.57409879839786,5.57409879839786,5.5,5.57409879839786,5.57409879839786,5.40066420664207,5.34132841328413,5.51704939919893,5.58524855174131,5.51704939919893,5.59639830508475,5.58524855174131,5.58524855174131,5.59639830508475,5.57409879839786,5.58524855174131,5.58524855174131,5.46,5.46,5.4775,5.495,5.46,5.34132841328413,5.34132841328413,4.98053601655069,5.39680057027843,5.45227272727273,5.51704939919893,5.58524855174131,5.51704939919893
"60657","Chicago","IL","Chicago-Naperville-Elgin","Cook County",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74193548387097,1.69677419354839,1.58485273492286,1.60216943920425,1.71902268760908,1.67401129943503,1.68442796610169,1.68135593220339,1.63015165031222,1.6875,1.71902268760908,1.71902268760908,1.71902268760908,1.6875,1.71902268760908,1.70326134380454,1.68135593220339,1.68442796610169,1.64516129032258,1.55020703933747,1.56457720387926,1.68135593220339,1.69375,1.6875,1.73076923076923,1.81363636363636,1.71902268760908,1.74875,1.71665420094739,1.625,1.60058479532164,1.66810113395039,1.70018930990623,1.63409624413146,1.68135593220339,1.71902268760908,1.75,1.71902268760908,1.8125,1.71902268760908,1.71902268760908,1.5622009569378,1.70018930990623,1.65,1.80555555555556,1.71902268760908,1.80555555555556,1.80555555555556,1.83067267852791,1.73412698412698,1.78571428571429,1.80301399354144,1.68442796610169,1.69375,1.64705882352941,1.63829701372074,1.57894736842105,1.63015165031222,1.71428571428571,1.67401129943503,1.70745589072282,1.80902777777778,1.80277777777778,1.8125,1.73451134380454,1.71902268760908,1.71902268760908,1.68135593220339,1.79,1.86666666666667,1.91414141414141,1.843456769437,1.81818181818182
"77494","Katy","TX","Houston-The Woodlands-Sugar Land","Harris County",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.930386054238695,0.93603744149766,0.909918107370337,0.896551724137931,0.902335456475584,0.907441016333938,0.910344844905491,0.90815627141878,0.915805463232239,0.91566265060241,0.906976686434028,0.914461225681599,0.914916139927919,0.92027822364901,0.921478060046189,0.935406057357277,0.922509225092251,0.9096572233639,0.909878682842288,0.888787602552416,0.877506401433794,0.8984375,0.90493387675942,0.900032144005143,0.904033379694019,0.913041246265743,0.90493387675942,0.920365444016343,0.921443655998268,0.905349794238683,0.89642544383409,0.892857142857143,0.897552620386017,0.900687366674567,0.886548712311929,0.883838383838384,0.869662180506535,0.87407812073204,0.874537949317161,0.885070106971238,0.867954213942183,0.849443468072642,0.825806451612903,0.805047867711053,0.827187847324044,0.81997084548105,0.817857591754651,0.836172189532363,0.840406845000129,0.842541060327479,0.855258102909396,0.872567245840252,0.856008242007304,0.846294602012809,0.851901856508774,0.859345294676806,0.879765395894428,0.890804597701149,0.878297408089848,0.870904725889439,0.873627983802217,0.884955752212389,0.889372636556002,0.869872321931714,0.857527108264509,0.846775199438357,0.832378814225243,0.837616612269024,0.841397872322332,0.867678958785249,0.85701398285972,0.86865730275572,0.86771237366253,0.863641020763926
"60614","Chicago","IL","Chicago-Naperville-Elgin","Cook County",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.29861769887519,2.10776914539401,2.2,2.30833333333333,2.10027388922702,2.13743749217849,2.18940936863544,2.10377358490566,2.14993062781824,2.10167683444443,2.10377358490566,2.10167683444443,2.02492352676563,2.18181818181818,2.20628541128306,2.34830283710001,2.34375,2.30190005977816,2.30833333333333,2.29702380952381,2.23515083647222,2.22316145393068,2.33451132057173,2.30833333333333,2.2405303030303,2.26190476190476,2.15723873441994,2.22269183807645,2.33333333333333,2.30833333333333,2.25,2.22316145393068,2.23360036230896,2.19491406029868,2.16666666666667,2.16065073716319,2.32218104222821,2.15,2.16025641025641,2.10377358490566,2.33602875112309,2.11764705882353,2.1547619047619,2.11764705882353,2.18047174986286,2.22316145393068,2.36960489901666,2.21111111111111,2.28366740663359,2.31497748579021,2.31333274894811,2.30116279069767,2.28214285714286,2.19238451935081,2.11838462528972,2.22222222222222,2.22269183807645,2.25937050575264,2.20773457311919,2.26274351766302,2.30232558139535,2.12692307692308,2.05333333333333,2.0118025751073,2.03428104575163,2.05333333333333,2.04207920792079,2.0703933747412,2.21606648199446,2.24628312863607,2.30769230769231,2.35849056603774,2.36883942766296
"77449","Katy","TX","Houston-The Woodlands-Sugar Land","Harris County",5,,,,,,,,,,,,0.638338941006177,0.674576271186441,0.692934782608696,0.660772361136767,0.678969688593396,0.704638872577804,0.711321873147599,0.702322875407251,0.699300699300699,0.682128240109141,0.684931506849315,0.700934579439252,0.690184049079755,0.702634192535107,0.725917845798042,0.697696982817797,0.684754521963824,0.714285714285714,0.713860797144557,0.690846286701209,0.681526286713607,0.721153846153846,0.690798865893957,0.716049382716049,0.720461095100865,0.775428080424416,0.735294117647059,0.740303047877136,0.730593607305936,0.731081834604009,0.746268656716418,0.727202188343296,0.723514211886305,0.712589073634204,0.708833151581243,0.719026548672566,0.721153846153846,0.733695652173913,0.734213547646383,0.743208610968734,0.765352485785168,0.787671232876712,0.784698381559588,0.766666666666667,0.766650694777192,0.786713286713287,0.780346820809249,0.791084911654762,0.795513823682838,0.798568454818455,0.795279630579784,0.795513823682838,0.804471402811984,0.810185185185185,0.816023738872404,0.811313999283924,0.795750153195158,0.784433195850519,0.792480648728345,0.807433670406437,0.804772858755492,0.812747035573123,0.821340448031506,0.806577341497801,0.825285895806862,0.804696489663575,0.783460112902691,0.800848104534877,0.795513823682838,0.811483338968406,0.802529182879377,0.787844682048396,0.79750346740638,0.796703296703297,0.800815375655213,0.827991452991453,0.83743842364532,0.829531314807134,0.829875518672199,0.816864295125165,0.819238900634249,0.815450037846098,0.829565635637117,0.818452380952381,0.81383519837233,0.834648558134144,0.840336134453782,0.832623603037221,0.828651685393258,0.836126266199477,0.838150289017341,0.833333333333333,0.825406259272835,0.826217988385377,0.831018518518518,0.84300228631512,0.84554678692221,0.843307943416757,0.846531949754233,0.856938190749079
"79936","El Paso","TX","El Paso","El Paso County",6,,,,,,,,,,,,,,,0.726010101010101,0.731310942578548,0.751222921034242,0.723110465116279,0.749625187406297,0.745232773132434,0.744409375464296,0.7627765064836,0.776376058984451,0.764006791171477,0.754558825855225,0.753588516746411,0.751201788269918,0.754712902320041,0.755939524838013,0.747208436724566,0.766129032258065,0.762210440729992,0.746268656716418,0.736127666116315,0.729522950295101,0.732155997056659,0.738032955410094,0.740327380952381,0.744047619047619,0.751861481699329,0.753314613780244,0.751924546042193,0.74002574002574,0.739077611478928,0.732730581852405,0.738592684207228,0.741029641185647,0.732276793374696,0.72,0.726059654631083,0.729770370602425,0.742767787333855,0.741911678471932,0.741839762611276,0.724248927038627,0.727034291110462,0.721638940634973,0.714899644516158,0.72463768115942,0.720688026863479,0.735294117647059,0.742163189741829,0.743268560997286,0.740624944292005,0.745500620299978,0.741239892183288,0.738077637188832,0.742243519029233,0.747230940790999,0.739864864864865,0.744026630398281,0.746241159774994,0.740641315809779,0.742846380408252,0.748299319727891,0.742900116444559,0.737518910741301,0.732356857523302,0.735324598393635,0.748683220466516,0.709421112372304,0.720755225816077,0.740282499799723,0.718390804597701,0.7438091862055,0.741935483870968,0.743973399833749,0.739418663946966,0.707942864407395,0.724914260427038,0.731995277449823,0.743881775754202,0.743099787685775,0.743494423791822,0.745446128443188,0.739434550049962,0.733048259010385,0.758620689655172,0.771775082690187,0.7747045925233,0.754716981132076,0.760953112990008,0.768973673385438,0.748752079866889,0.761440940012369,0.769769069279216,0.780741704619388,0.777552400270453,0.776531492666091,0.77758470894874,0.779163206784064
"77084","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.696022727272727,0.699650174912544,0.702279443155356,0.699815837937385,0.697674418604651,0.712250712250712,0.726443768996961,0.716845878136201,0.727611940298508,0.765041493775934,0.780625,0.767836203677622,0.766509433962264,0.747437600027241,0.752457798943795,0.75512405609493,0.761288536379777,0.76574021554169,0.76402005817245,0.768322098234122,0.767901736881986,0.779787897691828,0.778301886792453,0.779622833100346,0.792869149634931,0.777777777777778,0.768836494105587,0.773109724704724,0.7839844467577,0.784419986827386,0.768037915810203,0.763821532492726,0.768321513002364,0.756276661155997,0.749354005167959,0.769569041336851,0.77191235059761,0.776231263383298,0.770025639627905,0.77609789151767,0.75299306868305,0.767131876290153,0.770614602901424,0.789251955557421,0.788869764773379,0.784731934731935,0.791687283523008,0.79469136894535,0.798969072164949,0.807115731640871,0.790223666840379,0.797967277070088,0.819566490919742,0.82896090883241,0.820058997050148,0.820515634497197,0.821071218363743,0.823582785266541,0.815926892950392,0.813586507466035,0.820545364362452,0.814306009312782,0.804661487236404,0.806979280261723,0.809061488673139,0.808565980957718,0.82560178605514,0.832616179001721,0.831747919143876
"10016","New York","NY","New York-Newark-Jersey City","New York County",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.68468468468468,4.72537053182214,4.69594594594595,4.73087818696884,4.76182855689742,4.76340694006309,4.90117994100295,5,5.16271884654995,5.06214740534434,5.1011673151751,5.16516092140231,5.16184232065928,5.00969529085873,5.1011673151751,5.08657587548638,5.00969529085873,5.01939058171745,4.99583333333333,5.20034974626252,5.1011673151751,5.18162758508386,5.18162758508386,5.16760299625468,5.16516092140231,5.16760299625468,5.16271884654995,5.16096579476861,5.16516092140231,5.17203679224499,5.16760299625468,5.19565217391304,5.19565217391304,5.16271884654995,5.16516092140231,5.16516092140231,5.16184232065928,5.20504731861199,5.20034974626252,5.17647058823529,5.20504731861199,5.20034974626252,5.21378020380861,5.22536945812808,5.16516092140231,5.20504731861199,5.20034974626252,5.16096579476861,5.16760299625468,5.19565217391304,5.20504731861199,5.21378020380861,5.20034974626252,5.19565217391304,5.16516092140231,5.16760299625468,5.16760299625468,5.16516092140231,5.1011673151751,5.08657587548638,5.16516092140231,5.1011673151751,5.1011673151751,5.13106655497185,5.06214740534434,5.06214740534434,5.16096579476861,5.05231037489102,5.07198443579767,5.08657587548638,5.11111111111111,5.16184232065928,5.13106655497185,5.16516092140231,5.16516092140231,5.16184232065928,5.13106655497185,5.1011673151751,5.16096579476861
"78660","Pflugerville","TX","Austin-Round Rock","Travis County",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.782138794084187,0.761040265301713,0.776754890678941,0.784708757791826,0.792608628111443,0.782950423216445,0.777649769585253,0.788711487636219,0.804050315000851,0.806451612903226,0.821596244131455,0.831662874111082,0.842696629213483,0.812366889642139,0.796296265121494,0.816274309109519,0.830637013920928,0.804176072234763,0.824654424718797,0.831853496115427,0.832031111530498,0.848850055054435,0.818358352242974,0.814889336016097,0.861563128349641,0.844551282051282,0.860420650095602,0.852857491970395,0.894225855901891,0.866394140691535,0.864880952380952,0.86258210180624,0.848219543072484,0.855085508550855,0.874028856825749,0.849021779254337,0.874704491725768,0.888689865850909,0.903145300090125,0.901767209624274,0.860609480812641,0.872925014310246,0.880696317900109,0.856306876452776,0.841967318798511,0.875786624010166,0.858770181775275,0.91403933622068,0.901718940228419,0.91881513987932,0.904862579281184,0.905712958662332,0.911949685534591,0.919340857232339,0.925066312997347,0.913895634846503,0.910488226980933,0.914893617021277,0.928292291979914,0.93384074941452,0.936234817813765,0.93841642228739,0.931869369369369,0.93479485245478,0.936341408133409,0.927070457354759,0.91703056768559,0.922603792926704,0.914105604394727,0.920867208672087,0.923816568047337,0.941891294741494,0.940860215053763
"37013","Nashville","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County",10,,,,,,,,,,,,,0.661326058201058,0.669683257918552,0.704506293077615,0.675621505376344,0.6792,0.679052837372022,0.697790711664561,0.68721260304392,0.653922569116946,0.652064451158107,0.652064451158107,0.655594405594406,0.685934220032048,0.700934579439252,0.718280450452951,0.720860380910663,0.701428828181165,0.684931506849315,0.684818435439962,0.701871657754011,0.723529411764706,0.723529411764706,0.728237646378835,0.73609022556391,0.726744186046512,0.726937269372694,0.760257441673371,0.757013142947238,0.724618323089261,0.724618323089261,0.724981857764877,0.719828773016692,0.701871657754011,0.718922179610099,0.748955874179488,0.744,0.731310942578548,0.731089693129343,0.733532934131736,0.752510428479578,0.790629575402635,0.76072633354417,0.741785540967479,0.756386991781344,0.730868443680138,0.738552437223043,0.745505976095618,0.752808988764045,0.75048073921271,0.751002608492088,0.75507614213198,0.750403442711135,0.751875828498425,0.764222620082155,0.744,0.726955627319835,0.751248941462194,0.747986191024166,0.771170664667666,0.789177001127396,0.769927536231884,0.744834214320038,0.767309039612209,0.807291666666667,0.752256770310933,0.77930174563591,0.819510781206897,0.84719222462203,0.807042253521127,0.821635012386457,0.778443113772455,0.802920151510775,0.800548947849954,0.816381559532497,0.855263157894737,0.865556221894455,0.885354141656663,0.880829015544041,0.873069173942243,0.862227919385721,0.859584534380374,0.853057199211045,0.863157894736842,0.864406779661017,0.894670339801087,0.896252036936448,0.921717171717172,0.923002925786546,0.92530657748049,0.935203740814963,0.924661163569805,0.909914787629845,0.914004549132211,0.904832347140039,0.91780131114473,0.920342928518708,0.900755124056095,0.916496945010183,0.926690758905524
